Instance,Income
122852,142373.03
122853,43509.125
122854,110785.086
122855,25068.396
122856,11508.679
122857,389758.56
122858,100653.8
122859,269267.6
122860,26729.248
122861,71772.16
122862,92498.76
122863,205630.3
122864,139040.84
122865,22065.898
122866,153252.1
122867,79369.75
122868,32311.432
122869,51402.02
122870,86834.92
122871,157277.98
122872,85152.195
122873,211001.33
122874,34026.43
122875,36489.266
122876,35526.105
122877,83295.52
122878,63027.12
122879,20716.58
122880,67173.4
122881,98160.42
122882,55940.52
122883,165389.81
122884,114675.445
122885,198053.72
122886,14147.872
122887,95419.73
122888,160360.14
122889,39815.56
122890,147690.33
122891,32224.465
122892,16275.961
122893,50272.074
122894,170961.27
122895,97998.98
122896,18252.252
122897,138680.64
122898,33704.426
122899,58734.504
122900,11666.072
122901,129449.92
122902,53866.074
122903,5714.7397
122904,54849.516
122905,317025.44
122906,41496.066
122907,66314.79
122908,57735.73
122909,1222.1237
122910,64145.2
122911,106007.12
122912,25052.98
122913,100258.13
122914,24468.29
122915,90548.55
122916,81589.59
122917,9812.451
122918,44162.414
122919,19704.344
122920,25453.543
122921,179604.22
122922,26616.531
122923,63228.266
122924,108897.055
122925,1422.8114
122926,320764.28
122927,27362.354
122928,191207.27
122929,38463.84
122930,80412.1
122931,278348.16
122932,44530.445
122933,126764.766
122934,33039.8
122935,21567.242
122936,391363.9
122937,314596.72
122938,163544.52
122939,42503.566
122940,16226.038
122941,42279.63
122942,73210.164
122943,47258.215
122944,41771.188
122945,150327.77
122946,29188.705
122947,106617.37
122948,25707.557
122949,76870.49
122950,49190.934
122951,26465.492
122952,60541.03
122953,22875.023
122954,75022.266
122955,98664.7
122956,29664.102
122957,100258.13
122958,111470.77
122959,29032.484
122960,402985.8
122961,20452.709
122962,5319.3696
122963,38965.234
122964,32878.08
122965,27385.406
122966,105742.07
122967,169113.62
122968,180714.81
122969,256666.28
122970,149279.42
122971,53501.598
122972,23409.252
122973,45637.2
122974,124119.56
122975,95154.195
122976,39793.844
122977,26912.883
122978,263478.66
122979,114675.445
122980,156256.7
122981,25959.006
122982,215387.17
122983,17890.002
122984,39394.152
122985,61193.547
122986,54157.26
122987,37455.312
122988,11879.155
122989,367449.0
122990,30794.182
122991,146796.11
122992,231204.86
122993,132842.17
122994,36366.28
122995,49756.508
122996,19673.605
122997,87831.12
122998,21334.045
122999,80005.61
123000,15667.037
123001,91812.8
123002,165185.38
123003,61997.14
123004,176533.77
123005,61748.953
123006,52160.434
123007,29215.414
123008,38636.418
123009,209875.66
123010,744290.75
123011,56373.04
123012,156767.03
123013,133357.78
123014,32966.496
123015,102667.33
123016,15134.508
123017,25707.557
123018,35410.25
123019,165900.23
123020,148608.4
123021,4762.5483
123022,140375.61
123023,27833.266
123024,37221.36
123025,132436.5
123026,124548.57
123027,86301.016
123028,35891.516
123029,181031.86
123030,49252.66
123031,108812.65
123032,30117.383
123033,16677.363
123034,124556.65
123035,73921.64
123036,259995.36
123037,465748.4
123038,180683.8
123039,134805.27
123040,62051.617
123041,42016.824
123042,26843.082
123043,112425.766
123044,48053.465
123045,159359.6
123046,721612.8
123047,113322.67
123048,15482.608
123049,18477.969
123050,375277.4
123051,17585.975
123052,70164.85
123053,51262.79
123054,25224.426
123055,117561.18
123056,41672.508
123057,96164.45
123058,47163.527
123059,116708.4
123060,260526.02
123061,58799.742
123062,132242.02
123063,115079.71
123064,48379.902
123065,69350.97
123066,34165.8
123067,51208.746
123068,88493.74
123069,17069.2
123070,92564.15
123071,126764.766
123072,7498.8403
123073,21329.691
123074,137619.12
123075,170304.5
123076,60673.336
123077,59894.445
123078,8016.4453
123079,58067.77
123080,106782.93
123081,73523.98
123082,114658.27
123083,30917.01
123084,65910.766
123085,59334.95
123086,23919.541
123087,41710.8
123088,44241.37
123089,41730.734
123090,365490.1
123091,37558.938
123092,12810.609
123093,22517.4
123094,104168.02
123095,38595.098
123096,37376.844
123097,53012.184
123098,245545.02
123099,151110.98
123100,175891.64
123101,486054.5
123102,23279.143
123103,8372.669
123104,203489.06
123105,38768.703
123106,255524.73
123107,226278.22
123108,125636.445
123109,7085.1143
123110,73921.64
123111,211345.92
123112,139127.6
123113,68041.11
123114,58799.742
123115,75022.266
123116,37238.97
123117,30724.92
123118,82702.1
123119,207228.06
123120,126552.66
123121,173599.05
123122,21635.123
123123,27504.447
123124,13928.953
123125,112214.32
123126,256152.77
123127,164131.69
123128,3789.6455
123129,31224.502
123130,124111.05
123131,33183.297
123132,45637.332
123133,92010.9
123134,69556.9
123135,22513.406
123136,188436.3
123137,50472.59
123138,287340.06
123139,27093.643
123140,39875.637
123141,92652.29
123142,69257.91
123143,90517.55
123144,21559.592
123145,105742.07
123146,164899.22
123147,52317.617
123148,29129.361
123149,9621.375
123150,29874.965
123151,7004.9233
123152,7589.1494
123153,263513.06
123154,114435.97
123155,263472.38
123156,19569.857
123157,34301.715
123158,92389.26
123159,109388.445
123160,237545.92
123161,84441.836
123162,2848.394
123163,48510.19
123164,30450.592
123165,198685.95
123166,61901.902
123167,227144.36
123168,60640.305
123169,60860.406
123170,35624.8
123171,406480.5
123172,45685.625
123173,10412.748
123174,31521.281
123175,418939.88
123176,18414.969
123177,167632.5
123178,15752.515
123179,22764.486
123180,4764.311
123181,116708.4
123182,36544.22
123183,83973.41
123184,212493.86
123185,56334.664
123186,76082.0
123187,69319.09
123188,53186.336
123189,205127.31
123190,212258.52
123191,35336.707
123192,114435.97
123193,200266.05
123194,160360.14
123195,144302.22
123196,18736.775
123197,80969.78
123198,112442.6
123199,27639.053
123200,331242.62
123201,273206.6
123202,26988.191
123203,89198.62
123204,68249.4
123205,76687.58
123206,25074.398
123207,217347.64
123208,3976.5283
123209,56334.664
123210,22082.34
123211,176782.94
123212,81742.01
123213,18810.078
123214,19886.586
123215,32591.955
123216,40816.496
123217,34739.48
123218,42583.332
123219,6839.01
123220,47259.25
123221,164733.23
123222,33453.07
123223,87107.97
123224,202405.6
123225,71543.766
123226,13540.593
123227,80581.22
123228,42215.93
123229,205354.75
123230,5591.2983
123231,179719.88
123232,55519.9
123233,97870.37
123234,85152.195
123235,70753.555
123236,34604.07
123237,37887.727
123238,68058.695
123239,20021.76
123240,279598.34
123241,282833.2
123242,96397.5
123243,120573.336
123244,54029.375
123245,6641.051
123246,19993.883
123247,81998.42
123248,26098.266
123249,105022.484
123250,32361.207
123251,188861.06
123252,209787.42
123253,69259.36
123254,52087.21
123255,95464.875
123256,26465.492
123257,29446.275
123258,6936.4556
123259,123106.56
123260,44585.773
123261,56980.145
123262,19197.2
123263,95464.875
123264,121676.266
123265,24375.635
123266,122367.97
123267,69070.64
123268,170961.27
123269,36660.566
123270,20916.78
123271,42993.48
123272,163544.52
123273,214290.83
123274,32189.693
123275,29293.506
123276,88819.516
123277,27486.197
123278,115016.29
123279,158336.28
123280,37485.367
123281,219008.67
123282,274995.12
123283,90349.98
123284,40367.707
123285,31027.277
123286,24676.13
123287,211193.39
123288,61997.14
123289,39035.496
123290,100540.11
123291,107890.62
123292,52785.668
123293,146372.81
123294,36038.42
123295,21299.38
123296,74519.97
123297,21860.83
123298,64628.15
123299,29134.584
123300,5206.388
123301,25725.656
123302,296542.12
123303,12878.992
123304,23140.816
123305,106077.91
123306,18736.775
123307,64470.0
123308,123716.23
123309,22712.68
123310,303638.44
123311,134805.27
123312,62082.043
123313,51171.938
123314,99939.19
123315,19101.371
123316,17993.184
123317,112602.71
123318,28928.617
123319,22712.68
123320,42108.008
123321,153213.08
123322,135280.38
123323,16092.405
123324,41329.082
123325,55205.43
123326,58852.984
123327,147362.78
123328,26217.014
123329,21796.709
123330,32007.977
123331,28729.86
123332,41048.69
123333,146372.81
123334,15181.13
123335,103683.164
123336,113066.5
123337,16940.43
123338,128529.77
123339,51495.293
123340,84847.555
123341,54479.426
123342,40413.586
123343,21399.334
123344,63388.867
123345,42948.77
123346,25749.418
123347,118810.125
123348,41020.55
123349,108540.484
123350,30787.428
123351,61667.094
123352,71598.51
123353,5882.7734
123354,28924.479
123355,82008.9
123356,55120.938
123357,25241.873
123358,46663.06
123359,29317.068
123360,64323.773
123361,148980.33
123362,273206.6
123363,113769.35
123364,20159.412
123365,51136.664
123366,78396.96
123367,64783.777
123368,55932.52
123369,125822.54
123370,74004.875
123371,25233.424
123372,105742.07
123373,120964.7
123374,43248.535
123375,68676.47
123376,65044.535
123377,51227.504
123378,55173.06
123379,9511.92
123380,108897.055
123381,157883.31
123382,93020.336
123383,26953.184
123384,30420.607
123385,49739.85
123386,114442.625
123387,38631.887
123388,35106.176
123389,116044.48
123390,67517.78
123391,42664.43
123392,30608.459
123393,48705.586
123394,31359.992
123395,59991.973
123396,12286.983
123397,70994.586
123398,28471.93
123399,39500.543
123400,55007.93
123401,58112.81
123402,47119.83
123403,29320.31
123404,206327.05
123405,429825.56
123406,21801.033
123407,23172.398
123408,24208.041
123409,120651.78
123410,210746.73
123411,52692.414
123412,16258.709
123413,98317.164
123414,267241.72
123415,32295.719
123416,83973.41
123417,102667.33
123418,63228.266
123419,35363.035
123420,167876.8
123421,130202.95
123422,62964.28
123423,25460.852
123424,511740.34
123425,69161.01
123426,51208.746
123427,17250.303
123428,27530.613
123429,28236.426
123430,34016.89
123431,139665.73
123432,169142.66
123433,209875.66
123434,39953.79
123435,162662.7
123436,56209.195
123437,247894.61
123438,78835.64
123439,8631.814
123440,34459.035
123441,23877.443
123442,72567.17
123443,320906.25
123444,74447.87
123445,69070.64
123446,58780.793
123447,63849.25
123448,199973.1
123449,78396.96
123450,35738.496
123451,56063.63
123452,72329.36
123453,153235.28
123454,51517.25
123455,111497.78
123456,28910.828
123457,178163.52
123458,215387.17
123459,100258.13
123460,139540.06
123461,57058.45
123462,145880.19
123463,83267.8
123464,15703.403
123465,252436.05
123466,43561.23
123467,11045.583
123468,46168.695
123469,35881.59
123470,46779.133
123471,316090.75
123472,61269.406
123473,168336.27
123474,103154.62
123475,159814.5
123476,57389.99
123477,68938.695
123478,69423.164
123479,47289.457
123480,114442.625
123481,140045.73
123482,86118.25
123483,39815.56
123484,102667.33
123485,44006.812
123486,216931.83
123487,200832.75
123488,38910.65
123489,40230.117
123490,177636.56
123491,36059.98
123492,22505.055
123493,215387.17
123494,36044.438
123495,28685.014
123496,245955.39
123497,113666.98
123498,35080.57
123499,68320.12
123500,131387.83
123501,45922.78
123502,52589.7
123503,114675.445
123504,33071.168
123505,25934.951
123506,25270.271
123507,112660.39
123508,36427.965
123509,28632.262
123510,30858.3
123511,4623.2954
123512,61213.57
123513,56108.984
123514,79589.03
123515,26969.562
123516,71153.6
123517,146796.11
123518,4940.9727
123519,12561.576
123520,19256.555
123521,59056.46
123522,90945.61
123523,135289.53
123524,29215.414
123525,31061.088
123526,158449.72
123527,30391.03
123528,62455.098
123529,49926.152
123530,124556.65
123531,71275.1
123532,25418.95
123533,126764.766
123534,48062.586
123535,147168.97
123536,25241.873
123537,175205.56
123538,144330.58
123539,209620.62
123540,130761.18
123541,90528.08
123542,67517.78
123543,221841.7
123544,57591.758
123545,46785.56
123546,68676.47
123547,109984.28
123548,26409.342
123549,11868.34
123550,26784.342
123551,41810.605
123552,94522.61
123553,48282.004
123554,206892.95
123555,22472.004
123556,28850.59
123557,26912.883
123558,41451.727
123559,48055.527
123560,118735.59
123561,512438.22
123562,264024.72
123563,32743.12
123564,49751.336
123565,292059.94
123566,11096.552
123567,156256.7
123568,22875.023
123569,42161.37
123570,309963.4
123571,53420.938
123572,66657.695
123573,35612.945
123574,48055.527
123575,20007.615
123576,116708.4
123577,206895.12
123578,40113.152
123579,227144.36
123580,35129.887
123581,195137.38
123582,54479.426
123583,336671.78
123584,141591.33
123585,155028.58
123586,59332.117
123587,37329.605
123588,24365.896
123589,21879.309
123590,225634.12
123591,63.268444
123592,18810.078
123593,94221.92
123594,112900.03
123595,26465.492
123596,129047.59
123597,53405.965
123598,25297.52
123599,41741.996
123600,65874.5
123601,79618.414
123602,62154.613
123603,35722.445
123604,21786.068
123605,7004.9233
123606,42954.914
123607,191168.8
123608,43205.37
123609,44102.438
123610,85640.92
123611,45100.293
123612,31378.39
123613,28902.418
123614,243648.33
123615,89090.99
123616,160360.14
123617,404865.28
123618,106705.97
123619,88835.27
123620,23818.287
123621,55716.58
123622,11175.168
123623,158165.58
123624,61748.953
123625,27362.354
123626,199701.33
123627,54865.734
123628,23434.002
123629,132077.03
123630,42079.26
123631,53280.156
123632,27821.242
123633,16253.483
123634,29874.48
123635,86576.76
123636,205503.25
123637,48251.344
123638,34288.73
123639,33759.66
123640,85144.16
123641,75262.836
123642,75057.26
123643,81547.04
123644,182968.89
123645,5729.258
123646,127989.62
123647,10549.187
123648,37570.367
123649,9167.172
123650,48371.094
123651,35160.02
123652,42758.77
123653,22037.506
123654,92687.555
123655,104410.7
123656,75022.266
123657,848454.25
123658,27743.45
123659,132648.86
123660,17338.148
123661,94522.61
123662,15496.303
123663,111420.4
123664,43590.156
123665,113981.125
123666,17639.81
123667,43523.527
123668,156898.06
123669,252436.05
123670,67741.266
123671,82368.984
123672,15293.421
123673,28292.387
123674,64743.383
123675,33653.836
123676,2864.3352
123677,15940.279
123678,207068.44
123679,108968.42
123680,209237.75
123681,80634.65
123682,139581.05
123683,24868.016
123684,113769.35
123685,76778.69
123686,67069.695
123687,60942.418
123688,107000.164
123689,8444.817
123690,31236.328
123691,169862.64
123692,75475.59
123693,35832.656
123694,102248.53
123695,60109.49
123696,65828.66
123697,39815.56
123698,39149.395
123699,51356.254
123700,106077.91
123701,75843.586
123702,15942.119
123703,96964.08
123704,40378.41
123705,200238.36
123706,9823.229
123707,22949.145
123708,101090.836
123709,12614.27
123710,30624.168
123711,55940.52
123712,415430.0
123713,26010.229
123714,29320.31
123715,182967.67
123716,7708.383
123717,23212.588
123718,19428.096
123719,34963.434
123720,9511.92
123721,38781.168
123722,17806.338
123723,33873.38
123724,66136.625
123725,67910.805
123726,128176.875
123727,194017.5
123728,254744.42
123729,47689.188
123730,52442.35
123731,5557.8843
123732,137642.36
123733,124619.15
123734,10549.187
123735,23929.695
123736,25205.188
123737,403025.78
123738,78926.21
123739,81199.445
123740,34083.2
123741,38295.617
123742,9812.451
123743,49357.426
123744,110858.12
123745,132213.89
123746,32959.266
123747,35040.848
123748,103291.055
123749,61501.41
123750,21956.527
123751,41392.867
123752,32576.324
123753,139040.84
123754,59173.78
123755,26649.729
123756,241041.33
123757,23378.352
123758,39102.973
123759,52852.11
123760,34974.105
123761,176772.66
123762,44980.277
123763,64412.047
123764,241725.95
123765,35943.137
123766,48367.54
123767,4136.348
123768,112442.6
123769,33330.336
123770,88467.836
123771,41501.805
123772,51868.605
123773,9159.892
123774,31600.504
123775,15244.768
123776,78632.305
123777,44322.035
123778,261841.94
123779,440547.25
123780,45194.07
123781,174010.3
123782,41139.184
123783,10446.889
123784,27917.54
123785,331675.06
123786,27961.053
123787,46471.74
123788,31842.709
123789,10580.716
123790,16060.911
123791,70276.16
123792,18770.205
123793,37733.43
123794,38401.53
123795,55372.58
123796,55007.93
123797,34884.83
123798,10351.987
123799,199171.25
123800,294813.3
123801,17696.902
123802,18394.94
123803,5547.5933
123804,34421.527
123805,63405.008
123806,23600.354
123807,160360.14
123808,91037.24
123809,33799.77
123810,228127.56
123811,46909.004
123812,121633.8
123813,109984.28
123814,406.67154
123815,151110.98
123816,105022.484
123817,173404.8
123818,10216.18
123819,229141.25
123820,71173.484
123821,7486.0054
123822,13216.537
123823,50010.645
123824,216829.66
123825,137642.36
123826,68258.31
123827,34508.598
123828,58971.867
123829,78835.64
123830,11554.674
123831,36204.605
123832,142216.02
123833,136004.53
123834,116834.34
123835,77306.305
123836,55660.285
123837,51798.754
123838,185040.78
123839,51694.773
123840,23026.295
123841,32309.244
123842,193820.72
123843,164131.69
123844,547012.0
123845,72143.9
123846,105742.07
123847,18114.47
123848,252035.28
123849,27504.447
123850,55350.457
123851,28336.809
123852,41329.633
123853,46070.04
123854,20655.46
123855,135930.61
123856,140492.67
123857,34337.39
123858,32045.148
123859,140635.97
123860,5730.646
123861,181308.83
123862,277480.94
123863,66203.13
123864,76962.914
123865,54454.023
123866,55086.254
123867,8372.669
123868,37248.773
123869,97665.89
123870,13914.533
123871,18882.389
123872,200971.28
123873,47745.71
123874,77968.75
123875,168632.23
123876,226062.95
123877,97547.95
123878,99939.19
123879,116708.4
123880,78833.91
123881,70053.055
123882,4933.4893
123883,25846.355
123884,45382.688
123885,66079.69
123886,70104.79
123887,149279.42
123888,34963.434
123889,40763.086
123890,181647.02
123891,170508.77
123892,105262.234
123893,177865.92
123894,132114.58
123895,19606.043
123896,22911.398
123897,141591.33
123898,10669.742
123899,67725.76
123900,55422.98
123901,103563.39
123902,43371.0
123903,67725.76
123904,124024.43
123905,484733.8
123906,37221.36
123907,294499.97
123908,75473.15
123909,13807.2295
123910,94137.31
123911,39413.805
123912,215387.17
123913,65055.203
123914,25660.525
123915,28724.406
123916,178878.92
123917,46781.72
123918,63471.56
123919,620607.2
123920,42161.37
123921,13700.178
123922,79890.1
123923,165002.89
123924,195864.7
123925,49622.254
123926,105742.07
123927,74519.97
123928,103392.96
123929,84944.63
123930,29334.436
123931,65309.14
123932,157138.25
123933,169748.48
123934,21440.438
123935,58697.77
123936,59146.19
123937,193257.22
123938,71449.195
123939,83973.41
123940,39037.207
123941,27204.281
123942,232828.97
123943,123468.11
123944,146114.52
123945,74878.016
123946,92560.0
123947,59397.0
123948,68798.664
123949,85322.33
123950,28977.27
123951,32328.693
123952,262166.25
123953,83973.41
123954,42918.84
123955,165798.38
123956,134805.27
123957,148168.72
123958,40893.176
123959,140045.73
123960,23378.352
123961,128585.93
123962,161306.36
123963,160737.27
123964,21652.36
123965,5743.1333
123966,52165.957
123967,25961.729
123968,58213.26
123969,98306.01
123970,144795.05
123971,130841.516
123972,105925.766
123973,84279.484
123974,381129.4
123975,28769.615
123976,40585.113
123977,286426.0
123978,226909.44
123979,82312.13
123980,20867.822
123981,44222.094
123982,51495.39
123983,155969.52
123984,31112.053
123985,19873.75
123986,28423.99
123987,50164.84
123988,58907.957
123989,236856.88
123990,273053.2
123991,102301.2
123992,227004.67
123993,63704.49
123994,156256.7
123995,48470.145
123996,178674.16
123997,126048.57
123998,6159.728
123999,23699.732
124000,80875.4
124001,59334.95
124002,93443.74
124003,16121.869
124004,114675.445
124005,23660.504
124006,225871.81
124007,197383.0
124008,209875.66
124009,50488.527
124010,41602.54
124011,84847.555
124012,25328.879
124013,29020.885
124014,44287.64
124015,105742.07
124016,12203.456
124017,129047.59
124018,43243.707
124019,29720.143
124020,36826.21
124021,60324.44
124022,58177.355
124023,102248.53
124024,76870.49
124025,441795.12
124026,165172.14
124027,141591.33
124028,43722.473
124029,222721.66
124030,35134.242
124031,84847.555
124032,88664.64
124033,36427.965
124034,69789.93
124035,126764.766
124036,454674.8
124037,68676.47
124038,31498.562
124039,74207.07
124040,68773.54
124041,15361.968
124042,118686.57
124043,151012.02
124044,125739.414
124045,100194.375
124046,29668.006
124047,182641.66
124048,35871.02
124049,62891.664
124050,17825.148
124051,41809.13
124052,14928.245
124053,68797.02
124054,243760.6
124055,65910.766
124056,55071.023
124057,39204.465
124058,252121.83
124059,63111.21
124060,140455.56
124061,47378.48
124062,54654.176
124063,126764.766
124064,238921.38
124065,39091.152
124066,31906.395
124067,5440.3364
124068,39873.355
124069,121694.484
124070,6410.247
124071,17797.629
124072,59339.19
124073,277492.84
124074,173091.05
124075,126764.766
124076,79264.07
124077,95366.51
124078,153791.77
124079,195128.06
124080,320221.12
124081,79977.99
124082,139929.05
124083,85152.195
124084,19083.746
124085,36805.67
124086,146796.11
124087,66929.25
124088,23512.535
124089,160928.22
124090,79951.08
124091,179604.22
124092,23378.352
124093,119442.81
124094,138188.86
124095,19775.604
124096,178878.4
124097,25953.262
124098,16611.28
124099,17619.281
124100,9144.38
124101,27347.484
124102,61414.08
124103,125531.53
124104,22054.873
124105,51203.324
124106,113510.336
124107,15955.443
124108,377474.84
124109,40991.73
124110,29006.219
124111,49618.754
124112,119556.09
124113,49672.824
124114,27878.002
124115,44841.676
124116,137846.23
124117,34485.83
124118,114675.445
124119,24535.775
124120,403788.7
124121,42643.805
124122,20419.828
124123,49345.613
124124,132114.58
124125,33477.004
124126,275889.03
124127,131931.38
124128,9794.891
124129,68942.18
124130,32343.064
124131,68252.78
124132,506086.2
124133,43877.527
124134,381427.2
124135,4956.744
124136,92687.555
124137,49190.934
124138,346680.16
124139,107129.64
124140,62051.617
124141,140604.19
124142,539943.5
124143,20782.457
124144,423431.78
124145,59339.19
124146,27279.156
124147,33873.38
124148,23579.656
124149,107129.64
124150,18880.678
124151,60774.277
124152,38335.992
124153,74139.875
124154,26444.424
124155,304389.66
124156,294219.25
124157,31897.51
124158,93786.664
124159,39892.375
124160,50688.844
124161,67212.42
124162,36231.582
124163,90882.836
124164,87568.08
124165,145312.69
124166,83973.41
124167,60223.332
124168,113789.54
124169,105742.07
124170,135244.77
124171,96454.51
124172,42900.547
124173,173805.12
124174,58596.98
124175,14147.872
124176,28865.645
124177,259065.22
124178,46100.676
124179,69004.54
124180,20267.328
124181,124111.05
124182,350574.1
124183,85152.195
124184,51180.527
124185,1979.2023
124186,261071.95
124187,142142.52
124188,33320.707
124189,147128.98
124190,239369.75
124191,46466.152
124192,227144.36
124193,129944.06
124194,63704.49
124195,36325.344
124196,23172.398
124197,184317.27
124198,267887.03
124199,17787.871
124200,39468.082
124201,44791.754
124202,31393.328
124203,38965.234
124204,16072.849
124205,227959.88
124206,25824.082
124207,24319.58
124208,205789.2
124209,61073.504
124210,81199.445
124211,15933.576
124212,110466.78
124213,112442.6
124214,125524.7
124215,77758.9
124216,114533.8
124217,45194.07
124218,4372.321
124219,23212.588
124220,68305.13
124221,16879.66
124222,53308.26
124223,45415.332
124224,53893.977
124225,73569.64
124226,246716.55
124227,77968.75
124228,10279.084
124229,92010.9
124230,19699.516
124231,5310.538
124232,63190.348
124233,140635.97
124234,130287.42
124235,37348.05
124236,59093.305
124237,26293.484
124238,421548.12
124239,34242.33
124240,32374.295
124241,296581.16
124242,28620.36
124243,167836.12
124244,107017.72
124245,90408.16
124246,502408.38
124247,146145.03
124248,16941.932
124249,97820.91
124250,89416.32
124251,92674.3
124252,63483.242
124253,296542.12
124254,337778.72
124255,17278.408
124256,41997.598
124257,13553.514
124258,77306.305
124259,30746.818
124260,24141.64
124261,32533.975
124262,90548.55
124263,54525.062
124264,59337.61
124265,301079.3
124266,315567.6
124267,86495.23
124268,199973.1
124269,33299.867
124270,162145.25
124271,52084.43
124272,79618.414
124273,475017.84
124274,173091.05
124275,8948.354
124276,333757.84
124277,28466.146
124278,42254.84
124279,50837.664
124280,32243.646
124281,26994.24
124282,202847.73
124283,63155.766
124284,69070.64
124285,70870.12
124286,111470.77
124287,59335.684
124288,39194.26
124289,75872.88
124290,69070.64
124291,326237.8
124292,36544.22
124293,21523.658
124294,8586.726
124295,35006.207
124296,81199.445
124297,19113.873
124298,40679.938
124299,122749.47
124300,1222.1237
124301,6528.7095
124302,233946.3
124303,48651.363
124304,15145.135
124305,80696.04
124306,27565.082
124307,23417.379
124308,62546.117
124309,73430.77
124310,112442.6
124311,23786.05
124312,59146.19
124313,29006.219
124314,58024.09
124315,128828.35
124316,204607.61
124317,95941.85
124318,86834.92
124319,71763.33
124320,148693.61
124321,43763.312
124322,138598.53
124323,123353.01
124324,34814.004
124325,26099.387
124326,98881.64
124327,97969.82
124328,39422.49
124329,59575.76
124330,94204.4
124331,37513.047
124332,77466.9
124333,185692.39
124334,66092.234
124335,116708.4
124336,69070.64
124337,29549.014
124338,29092.324
124339,29853.83
124340,45414.207
124341,44377.906
124342,168319.89
124343,26392.547
124344,41706.145
124345,275257.25
124346,88321.83
124347,9621.375
124348,13193.653
124349,55621.28
124350,471442.16
124351,263307.1
124352,54857.414
124353,25254.01
124354,12577.677
124355,21818.213
124356,139240.16
124357,97762.34
124358,114675.445
124359,45840.824
124360,809093.56
124361,24773.635
124362,35802.973
124363,64447.684
124364,32876.855
124365,68249.4
124366,40230.117
124367,114442.625
124368,62453.25
124369,161898.48
124370,10557.571
124371,58615.316
124372,41311.27
124373,31489.943
124374,401184.72
124375,37329.605
124376,29188.705
124377,166445.86
124378,16900.457
124379,46109.16
124380,95764.234
124381,44782.36
124382,63505.406
124383,177636.56
124384,30061.396
124385,110732.8
124386,232530.06
124387,81199.445
124388,244171.47
124389,39727.523
124390,21151.809
124391,21309.316
124392,34474.32
124393,12002.71
124394,101585.66
124395,60480.324
124396,40894.074
124397,119745.74
124398,200199.22
124399,39024.85
124400,60311.73
124401,165389.5
124402,36077.867
124403,65378.875
124404,31703.863
124405,48043.66
124406,25036.906
124407,31045.303
124408,79618.414
124409,52317.617
124410,46698.41
124411,113809.29
124412,26468.621
124413,56373.04
124414,215387.17
124415,22342.12
124416,67725.76
124417,156256.7
124418,94522.61
124419,15365.675
124420,51338.82
124421,124875.64
124422,156295.31
124423,59464.676
124424,69070.64
124425,61219.234
124426,37221.36
124427,310982.53
124428,20263.076
124429,330104.2
124430,272772.88
124431,74628.71
124432,44839.668
124433,9569.338
124434,45455.848
124435,96817.07
124436,143671.39
124437,62481.25
124438,11720.731
124439,25160.875
124440,33982.39
124441,68082.84
124442,67919.16
124443,46106.742
124444,118008.48
124445,32117.324
124446,32880.273
124447,31005.83
124448,116813.734
124449,29944.68
124450,105242.26
124451,16603.945
124452,220293.39
124453,116708.4
124454,8372.669
124455,66520.4
124456,74447.87
124457,316733.8
124458,137572.55
124459,82638.48
124460,103558.45
124461,64720.977
124462,26051.291
124463,32825.16
124464,25569.795
124465,131387.83
124466,18883.2
124467,149815.39
124468,44363.266
124469,253717.62
124470,13599.662
124471,25421.664
124472,37191.02
124473,43509.125
124474,163024.25
124475,34505.34
124476,68304.09
124477,48771.36
124478,79618.414
124479,153791.77
124480,213420.58
124481,35571.297
124482,93020.336
124483,106984.15
124484,110654.99
124485,39385.21
124486,130202.95
124487,44362.082
124488,43147.848
124489,317674.9
124490,54964.19
124491,93830.95
124492,55700.375
124493,281443.2
124494,16879.66
124495,103055.5
124496,15312.541
124497,69823.08
124498,46804.613
124499,199012.33
124500,25248.037
124501,5075.8774
124502,175205.56
124503,64727.21
124504,121820.47
124505,18112.812
124506,98782.11
124507,20007.615
124508,25022.63
124509,24789.777
124510,47163.527
124511,25958.41
124512,179719.88
124513,64772.97
124514,56019.32
124515,56461.277
124516,7739.87
124517,81889.79
124518,42016.824
124519,216160.48
124520,48053.6
124521,191208.72
124522,100109.66
124523,51694.773
124524,247520.89
124525,14625.95
124526,16196.739
124527,56516.875
124528,105619.914
124529,54964.19
124530,112214.32
124531,79012.22
124532,109944.016
124533,10671.106
124534,63617.367
124535,105119.984
124536,33812.44
124537,83336.836
124538,27524.338
124539,303631.2
124540,145880.19
124541,71153.6
124542,177636.56
124543,47977.586
124544,15180.638
124545,218910.95
124546,225435.6
124547,358937.38
124548,93020.336
124549,18515.508
124550,125580.984
124551,124556.65
124552,56626.29
124553,199012.33
124554,121788.06
124555,65217.027
124556,43314.62
124557,401942.97
124558,121930.19
124559,18425.578
124560,64447.684
124561,199105.53
124562,141591.33
124563,90408.16
124564,53204.7
124565,94522.61
124566,39091.152
124567,30428.848
124568,15942.119
124569,133326.38
124570,114853.516
124571,10697.877
124572,72330.05
124573,205789.2
124574,12002.722
124575,111042.97
124576,204446.48
124577,114310.64
124578,31498.744
124579,13504.971
124580,26729.248
124581,25163.18
124582,225973.5
124583,18445.271
124584,162174.02
124585,15461.758
124586,24167.488
124587,12702.582
124588,6528.7095
124589,69070.64
124590,74195.82
124591,22513.406
124592,5416.0117
124593,148168.72
124594,50667.58
124595,55470.043
124596,177636.56
