Instance,Income
127362,47997.538702000005
127363,25041.643917999998
127364,36226.873397
127365,42012.020200000006
127366,35427.6506736
127367,65968.02426199999
127368,252158.98171000002
127369,76347.035522
127370,32715.713252999994
127371,15888.6666429
127372,153675.799996
127373,305481.27143
127374,41642.785992000005
127375,122884.392288
127376,28356.408008
127377,312308.61274
127378,35502.0443518
127379,37922.9325921
127380,55941.788523999996
127381,47548.438704
127382,107958.468364
127383,83780.90121
127384,84022.723917
127385,18460.7785622
127386,211075.8528
127387,38287.470279
127388,56281.291840000005
127389,34967.309957
127390,49157.72792699999
127391,176484.07606000002
127392,80708.400235
127393,78647.945789
127394,102391.06134399999
127395,133983.03210799998
127396,30961.839481999992
127397,84535.025107
127398,280499.58395
127399,13042.438768199998
127400,80920.908927
127401,274753.56769000005
127402,22724.3515499
127403,35527.277684
127404,47500.866983
127405,8515.04260803
127406,54290.377948
127407,41802.688784
127408,18808.3390212
127409,647647.35723
127410,43612.586058
127411,99664.76579500001
127412,28635.662998299995
127413,75286.930396
127414,48920.987994
127415,45347.15663500001
127416,17662.292809
127417,73582.438901
127418,55893.757585
127419,49297.424736999994
127420,30371.102171899995
127421,55734.583509000004
127422,35687.3369541
127423,95352.151275
127424,249381.76281
127425,38249.713757000005
127426,165338.70967
127427,32773.248408
127428,25016.230474300002
127429,539445.6195099999
127430,40659.63674139999
127431,110386.465188
127432,81884.939121
127433,32944.1677806
127434,33960.42832949999
127435,54246.207858999995
127436,23412.255241400002
127437,297468.74605
127438,323495.00745
127439,285869.97195000004
127440,74016.46086
127441,247679.08521999995
127442,19002.431704399998
127443,86840.280623
127444,219291.33402999994
127445,74071.648842
127446,36309.432996999996
127447,62959.65722899999
127448,111388.670939
127449,50131.00517500001
127450,92522.78838
127451,21633.240514700003
127452,123804.499756
127453,97895.862137
127454,202361.06870999996
127455,43107.641926
127456,95216.972281
127457,22700.014654000006
127458,47501.162301
127459,42544.201971999995
127460,20319.5067427
127461,81498.226756
127462,468433.35618
127463,66036.814894
127464,103735.395959
127465,131871.847549
127466,36026.476676
127467,21666.889333000003
127468,31818.618423
127469,543158.10688
127470,118409.14973699997
127471,28358.870536799997
127472,650187.3184300002
127473,10589.6913173
127474,155185.656654
127475,85702.797884
127476,22655.214114399998
127477,71884.87231000002
127478,84461.375002
127479,250930.28419000003
127480,97505.762897
127481,67385.68856
127482,9700.298844700003
127483,53770.426487000004
127484,232853.61164000008
127485,20067.715657799996
127486,110136.482039
127487,35545.005057
127488,145062.55844999998
127489,31856.52159
127490,135950.074612
127491,42231.200127000004
127492,24170.8082627
127493,21566.7039113
127494,101365.63764200002
127495,21397.2634022
127496,67036.73468600001
127497,63361.443881
127498,66385.38243700001
127499,339715.30237
127500,24900.224188199998
127501,33004.659144
127502,55286.470055
127503,33274.2744331
127504,18695.5761129
127505,13072.62852716
127506,160819.83413400003
127507,31670.726856099995
127508,19259.3808412
127509,19906.840661100003
127510,27636.639569000003
127511,355716.91627000005
127512,15563.831042140004
127513,86870.505774
127514,112806.908558
127515,14903.544414400001
127516,23279.5465516
127517,144054.47143900002
127518,39727.658453
127519,49931.496945
127520,17067.0641444
127521,110001.32757599998
127522,27999.728489
127523,35199.885095
127524,16414.762844499997
127525,66910.66609400001
127526,50535.190788
127527,29035.769301
127528,130474.56609000001
127529,25940.8105278
127530,26471.8767084
127531,50926.891267000006
127532,221697.94407000003
127533,41265.826587
127534,34053.503861
127535,372661.24092999997
127536,59694.018213999996
127537,38369.770742
127538,124707.48089600001
127539,97737.20261400001
127540,305699.04072000005
127541,171239.13773000002
127542,207055.56271000003
127543,34028.103587
127544,163238.571214
127545,16056.743955009999
127546,111399.510182
127547,38930.610288
127548,24784.36812742
127549,70840.66836899999
127550,17647.53929219
127551,26087.3072399
127552,16233.439164100002
127553,46572.081831
127554,126738.696485
127555,19428.807104500003
127556,50118.268134
127557,106195.809815
127558,12368.304503790001
127559,31942.474593400006
127560,117568.09630100001
127561,50710.801977999996
127562,14636.689686000002
127563,36725.2173279
127564,76856.544861
127565,90280.15214399999
127566,26302.57064
127567,130687.504425
127568,14215.2211186
127569,70368.53599500001
127570,109576.95403400001
127571,179897.37478
127572,153337.37500099998
127573,17374.2516909
127574,19373.901921
127575,269767.05736
127576,34542.47995369999
127577,24266.606859460004
127578,111116.19597700001
127579,30668.193353000002
127580,87417.244097
127581,118508.789479
127582,66552.74260900001
127583,28416.525366999995
127584,81339.990912
127585,24817.0981789
127586,81902.154815
127587,70060.25099300002
127588,13255.366889
127589,19926.396977300003
127590,348330.05563
127591,47216.951552
127592,83439.63790399999
127593,18534.4970342
127594,44972.53431
127595,86429.38040499999
127596,21004.918763399997
127597,140595.162246
127598,38749.807883999994
127599,98416.05021100001
127600,21334.627384500003
127601,57673.345948999995
127602,187490.613507
127603,26108.953479
127604,77381.633542
127605,21966.3883582
127606,32705.240665999998
127607,51612.686259999995
127608,87732.42399600001
127609,210267.63663999998
127610,32720.503573
127611,89341.0469
127612,78355.128759
127613,113786.782902
127614,203156.51092000003
127615,15150.189934800004
127616,61731.10589699999
127617,63524.002685
127618,24580.8266395
127619,273924.27514000004
127620,42640.080474
127621,263481.23745
127622,47796.060048
127623,590153.4293
127624,415981.27528
127625,43495.710423
127626,50305.689382
127627,47755.04221299999
127628,24653.220030599998
127629,25487.261834499997
127630,52876.190843
127631,16694.8547231
127632,19476.298154999997
127633,63329.47605000001
127634,302932.42366
127635,81555.83048799999
127636,45654.34559
127637,135428.11946200003
127638,172469.00707300002
127639,41868.292525
127640,84625.663586
127641,43841.208382
127642,17454.369367
127643,68495.68922899998
127644,29045.200124000003
127645,93433.425921
127646,28630.9524072
127647,137448.57080000002
127648,12496.715618350001
127649,20700.580621399997
127650,144330.473124
127651,92991.192883
127652,12935.2185937
127653,33947.620754999996
127654,182482.74985999998
127655,78843.86406700002
127656,39440.25979699999
127657,37248.101695000005
127658,63706.775454
127659,65184.58172529
127660,64535.88389899999
127661,372405.53712999995
127662,31798.8760421
127663,166571.55936500002
127664,170265.837502
127665,91216.097077
127666,46792.239804000004
127667,114675.37762100002
127668,20785.563062
127669,19867.2629522
127670,175001.823358
127671,99458.45619
127672,53974.660184
127673,40157.34211479999
127674,324038.08280000003
127675,36788.4632992
127676,59898.943745
127677,56641.017281
127678,14839.566356500003
127679,109253.34555
127680,228491.26672999997
127681,238617.95334
127682,32604.902622
127683,207422.14711
127684,55202.59716599999
127685,22518.586530500004
127686,397184.93465999997
127687,12741.6234885
127688,35131.508432
127689,377559.06100000005
127690,180617.87574000002
127691,35448.358609
127692,27393.1334097
127693,146578.97217600007
127694,27028.119224000002
127695,40874.63074189999
127696,24182.770591499997
127697,69124.603805
127698,35909.935621
127699,161571.899773
127700,56067.032591999996
127701,200286.65605
127702,756683.70622
127703,86615.730119
127704,54475.43730500001
127705,112526.288197
127706,121891.61685300001
127707,70532.89772400001
127708,59020.446324000004
127709,36965.5658652
127710,28275.23128
127711,38017.906253999994
127712,182560.87965000002
127713,151202.803356
127714,13500.839904319999
127715,24428.905611300004
127716,34559.873395
127717,38606.073869
127718,233102.68081
127719,61502.740726
127720,24036.435951
127721,61652.70901199999
127722,117505.361348
127723,150493.04643
127724,87062.32889799999
127725,50543.607285000006
127726,36233.366312000006
127727,172688.69914
127728,42406.118083999994
127729,34539.94826299999
127730,101738.191242
127731,95098.43755500003
127732,51788.199859
127733,137440.637879
127734,61680.1752
127735,86616.654675
127736,29374.019927000005
127737,30884.884766000003
127738,96672.55561100002
127739,19124.828619099997
127740,33607.454320000004
127741,23466.4257682
127742,36875.55813
127743,43325.861622
127744,43228.761814000005
127745,200463.60254
127746,86258.43412800001
127747,57469.723595999996
127748,67791.29577999999
127749,37277.021717699994
127750,63713.566218
127751,51716.960290999996
127752,23255.8650871
127753,59318.240966
127754,215171.04215000002
127755,80340.23680500002
127756,23430.8226564
127757,156529.75340500002
127758,21815.555061370003
127759,15750.196651900002
127760,32030.3555833
127761,17049.13026205
127762,29056.265980099997
127763,29752.7816655
127764,31643.636252199998
127765,79232.172702
127766,204872.26103000002
127767,40833.998642
127768,36594.443378699994
127769,238060.23829
127770,59943.79621300001
127771,137019.49341999998
127772,227628.91845
127773,35083.556853999995
127774,39880.464184
127775,151671.499726
127776,241861.80384999997
127777,81801.43693899999
127778,41028.097104
127779,86681.700574
127780,23024.6726203
127781,31336.514658400003
127782,147216.31981900003
127783,16207.846545700002
127784,381522.00927
127785,38163.219209999996
127786,19627.413812799998
127787,1034748.89684
127788,18211.31554155
127789,51874.385796
127790,26672.674615999997
127791,24233.416388399997
127792,18207.795149799997
127793,16815.5805263
127794,104632.827957
127795,37587.91368899999
127796,28611.000834999995
127797,42181.66718799999
127798,44467.862465
127799,26515.617250499996
127800,15498.3612045
127801,28978.930420500004
127802,10415.240455199999
127803,82160.150795
127804,81367.563137
127805,348092.41491
127806,193067.67411
127807,96503.428385
127808,191605.14726
127809,170761.87766
127810,168863.570397
127811,61327.745737
127812,203568.120271
127813,12713.8488279
127814,62771.07970400001
127815,28524.113275900007
127816,200912.22807999997
127817,37826.685525
127818,81325.296927
127819,46182.8650737
127820,35728.942241200006
127821,95413.427642
127822,21300.7809847
127823,45634.316263
127824,110924.17610799999
127825,20470.3313993
127826,25415.4192453
127827,83760.50392700001
127828,20985.240223
127829,65734.036531
127830,278983.06518000003
127831,232142.90428999998
127832,37518.779886
127833,24045.7212003
127834,41880.140017
127835,217531.70075000002
127836,104126.64302300001
127837,52883.218001000016
127838,16818.8577955
127839,22952.403744999996
127840,50865.11520099999
127841,73023.745848
127842,9172.4496847
127843,230189.50746999998
127844,137267.109828
127845,213096.436908
127846,25418.861262
127847,128999.68621299998
127848,32480.663446
127849,32957.674139999996
127850,111610.429195
127851,246515.99026000005
127852,60039.537111000005
127853,178563.91785
127854,26666.193384000002
127855,27164.993780999997
127856,38843.17655799999
127857,9515.7829668
127858,159609.34564
127859,25888.607690700002
127860,48774.750822999995
127861,87888.368248
127862,117532.227996
127863,20144.362701600003
127864,53728.31929900001
127865,32692.888844599995
127866,54288.89683600001
127867,35908.737307999996
127868,24264.180484399996
127869,219442.61258000002
127870,48577.13592200001
127871,142071.18039000002
127872,146103.56137900002
127873,18194.4246193
127874,38281.448736
127875,54065.62980899999
127876,184630.38407
127877,52490.226995
127878,81130.58492300002
127879,37508.548262000004
127880,23894.2580845
127881,271407.50111
127882,20151.867062200003
127883,15599.083853
127884,24087.011993
127885,89308.191899
127886,44474.5961983
127887,43215.824373999996
127888,22875.073038399998
127889,28243.171466
127890,65979.30886700001
127891,140860.365646
127892,15596.890227999998
127893,99751.71403999999
127894,31834.874755000004
127895,18495.0566537
127896,19739.7332598
127897,18741.982154
127898,147361.82541
127899,86266.592607
127900,73811.35659100002
127901,209883.33007
127902,49649.13118499999
127903,267597.06607000006
127904,32108.078208000003
127905,94171.50519400001
127906,137745.057646
127907,30447.545158
127908,155185.04504000003
127909,18745.0579833
127910,127410.020942
127911,125499.88962900003
127912,40008.9815442
127913,138379.788455
127914,27878.5096501
127915,338811.03365999996
127916,41440.927891
127917,71782.26197600001
127918,55977.470629999996
127919,31868.084276999998
127920,57396.40531599999
127921,20793.204122500003
127922,44542.130529
127923,21389.5314557
127924,66027.830434
127925,58395.27841500001
127926,58238.514208
127927,140291.21175000002
127928,69460.07842499999
127929,49285.245922
127930,12480.870241100001
127931,63319.14188699999
127932,196594.99259999997
127933,29150.671382999997
127934,172939.235009
127935,21989.566129299998
127936,206726.93154999998
127937,22559.241495799997
127938,52114.75724300001
127939,18173.4122971
127940,130487.90678300001
127941,36980.904087
127942,35244.764715
127943,13163.57196202
127944,38406.55708800001
127945,27931.492383000004
127946,35840.208310999995
127947,39049.630696
127948,18676.5081377
127949,23905.405311499995
127950,39380.879264999996
127951,15362.4509445
127952,106841.35067100001
127953,232741.55625
127954,168619.40321000002
127955,25252.1292001
127956,36250.799815
127957,27284.232358999998
127958,80372.085051
127959,13021.179419400001
127960,11270.0753477
127961,25464.295263
127962,29786.5891014
127963,34620.896383
127964,21883.869916999996
127965,43058.416928000006
127966,21117.8932294
127967,158770.23968199998
127968,54867.915978
127969,9664.46694193
127970,102100.942977
127971,57728.66607200001
127972,70647.476439
127973,47542.211397000014
127974,54517.00619100001
127975,57554.24750899999
127976,121863.544189
127977,141988.90042000002
127978,55497.096696
127979,38553.4846647
127980,111032.30419099999
127981,24355.889390999997
127982,49461.675284000004
127983,41862.735780999996
127984,415875.33466000005
127985,181895.78512000004
127986,62835.114809000006
127987,22849.006996789998
127988,22734.707138200003
127989,17272.8715155
127990,20179.8014276
127991,44562.15772
127992,31256.8752856
127993,101841.147212
127994,156778.20393
127995,117827.197563
127996,35199.350768000004
127997,165987.60501
127998,32566.701201000007
127999,38290.34168499999
128000,54840.528292999996
128001,19374.3258459
128002,36045.886202999995
128003,58297.476076
128004,118671.14814100003
128005,14737.7627124
128006,33141.4129198
128007,24499.44152755
128008,35004.23621
128009,38668.404582
128010,28935.1454716
128011,8350.99182236
128012,19617.8627852
128013,22692.7503025
128014,41289.357728999996
128015,106508.97983599998
128016,16403.415225700002
128017,10861.05090225
128018,20896.2465286
128019,94076.525421
128020,192446.44939
128021,37127.3395016
128022,138793.71938599998
128023,146784.97479
128024,61153.102584
128025,31393.878168099996
128026,18801.647167819996
128027,421358.22534
128028,25402.8289578
128029,76722.221903
128030,97137.87643799999
128031,46000.595941
128032,53369.35619
128033,89338.798396
128034,59989.23144599999
128035,79499.332333
128036,34877.28696
128037,15004.987196439999
128038,43686.262971000004
128039,23406.881476999995
128040,50079.86091200001
128041,42950.015375
128042,217852.44317
128043,111102.488441
128044,10451.9212369
128045,22714.8117432
128046,82925.84742399999
128047,345740.71341
128048,21624.146133200004
128049,93152.47865
128050,105152.00249299998
128051,17824.427084
128052,20643.0019099
128053,573291.34046
128054,31597.817951000005
128055,91432.414031
128056,323989.3762899999
128057,111047.88137599998
128058,88624.816052
128059,61677.938744
128060,78607.473903
128061,60270.173084999995
128062,146120.71427
128063,428486.9300999999
128064,162819.15491000004
128065,285752.57615
128066,181519.02853999994
128067,25339.687268
128068,30332.913377999997
128069,25389.6469864
128070,14041.149065700001
128071,304688.24367
128072,71223.522065
128073,82363.84463699999
128074,73227.019894
128075,43691.647813999996
128076,49685.10428600001
128077,199864.31665999998
128078,212717.42325000005
128079,19903.256033599995
128080,25771.479097
128081,352844.55326
128082,20662.999752900003
128083,102643.876813
128084,21237.7832323
128085,21510.8223331
128086,400709.21249999997
128087,29663.3375722
128088,130120.99760799999
128089,130477.507312
128090,200000.875089
128091,30025.450686999997
128092,25473.516024
128093,54396.49463999999
128094,133255.867634
128095,26929.057718000004
128096,185377.63046100002
128097,33540.466634
128098,46255.903091
128099,28436.510893
128100,62256.670859000005
128101,20158.490060599994
128102,14832.9002765
128103,51534.725438999994
128104,207225.80558000004
128105,39019.8504862
128106,41449.200897999996
128107,27622.755546
128108,91847.554313
128109,203701.52472999998
128110,69932.82735100001
128111,20610.0941236
128112,36794.459252700006
128113,26503.204680000003
128114,93128.32671600001
128115,34599.99276
128116,25207.054205
128117,69005.07852170001
128118,27324.155938
128119,62427.062887000015
128120,17266.77568497
128121,34954.56634899999
128122,122715.00470100001
128123,31741.346657
128124,127652.99903799998
128125,32154.767333999996
128126,41030.6432767
128127,56077.390911
128128,15036.911371999999
128129,21860.6766481
128130,29990.3633326
128131,142949.50143200002
128132,78404.97706199999
128133,36164.192209
128134,147201.388693
128135,15784.592561499998
128136,22020.2924963
128137,37323.587453
128138,169580.30084
128139,75405.607385
128140,60563.41899399999
128141,74403.574104
128142,59641.339577000006
128143,11706.065772999998
128144,132915.707648
128145,56488.576696000004
128146,49865.491277999994
128147,203138.754434
128148,48298.63090820001
128149,45699.629203000004
128150,73900.406525
128151,133598.566604
128152,170201.90548000002
128153,313617.8705700001
128154,248037.242316
128155,450508.96123
128156,110426.23983800001
128157,144400.19169000004
128158,53834.402367
128159,72157.27546599999
128160,51665.41065
128161,31957.035264399998
128162,22552.155698000006
128163,19390.629065300003
128164,72579.608154
128165,98583.53243319999
128166,39932.811927999996
128167,250083.06349
128168,22499.0099235
128169,133819.36266200003
128170,85162.436805
128171,42558.115083
128172,52528.82829700001
128173,182030.53941000003
128174,63538.642391999994
128175,27320.667906000006
128176,67866.809165
128177,315576.62739
128178,136173.25036699997
128179,50846.335191000006
128180,21444.190289
128181,53841.29598099999
128182,248606.04403999998
128183,160984.82667
128184,35036.026301
128185,42003.2243
128186,25924.8749474
128187,38967.102125
128188,36285.981288999996
128189,406662.64940999995
128190,354150.2053100001
128191,42296.832675
128192,53075.864161000005
128193,20994.361176500002
128194,654965.32753
128195,31942.018062
128196,133213.799164
128197,52718.431120999994
128198,18575.506445
128199,26446.487738099997
128200,53802.977134999994
128201,31811.810921999997
128202,26444.295420000002
128203,79641.05937199999
128204,48283.801811
128205,17236.4040699
128206,41008.272693
128207,109690.67907
128208,53654.474344999995
128209,34261.808655999994
128210,26249.0278675
128211,62394.805337
128212,96308.463517
128213,592205.0591300001
128214,49768.388596
128215,28975.816867100006
128216,119548.32485499997
128217,40850.200469999996
128218,31309.753558999997
128219,273352.07212
128220,59943.961160000006
128221,95452.744558
128222,112367.256192
128223,16140.830053500002
128224,153252.39637600002
128225,50479.56099799999
128226,22748.055069000002
128227,167758.08604999998
128228,24730.3347793
128229,20638.8773296
128230,39032.318068
128231,37696.365193
128232,50067.52547000001
128233,87254.03945899998
128234,64961.13085599999
128235,368479.62707999995
128236,78805.69287700001
128237,42778.499557
128238,28332.824084
128239,72659.83690700002
128240,18975.145192999997
128241,17834.0004969
128242,52369.678969
128243,124396.264142
128244,32917.90724
128245,36010.786982000005
128246,32450.631794999994
128247,96545.32953399999
128248,118573.998554
128249,302948.71030000004
128250,32048.186344200007
128251,65767.25037200001
128252,170506.06613999998
128253,43862.3607771
128254,183430.25796400002
128255,19354.7033029
128256,80497.212953
128257,23800.2590353
128258,7636.776457500001
128259,37958.475721999996
128260,123613.97798899999
128261,121219.795924
128262,36424.991641
128263,40129.665259
128264,38439.3232957
128265,17143.148433900005
128266,384654.19491
128267,63063.592126999996
128268,37773.552486
128269,34820.176249000004
128270,71432.319036
128271,65121.125587
128272,38302.05462299999
128273,33721.532453800006
128274,51614.41304599999
128275,65091.280128
128276,82937.11033899999
128277,36036.0948686
128278,241304.34469000003
128279,46755.991589
128280,21823.890619
128281,84505.8313215
128282,282828.80134
128283,35365.049607
128284,339462.13965
128285,162353.310381
128286,396412.23195
128287,211149.38904999997
128288,50656.1629252
128289,75133.348837
128290,64320.30976500001
128291,133603.25427700003
128292,90488.37110700001
128293,54575.186411999995
128294,26866.617193200003
128295,27978.9055607
128296,26660.534947
128297,22726.115650999996
128298,302138.437
128299,78550.45675099999
128300,44462.460533
128301,185404.742337
128302,64795.63085400001
128303,595240.04735
128304,135303.54425520002
128305,438848.24704
128306,32041.092539000005
128307,35324.039525
128308,39938.9471526
128309,148404.05459599997
128310,33029.289091
128311,15432.53666485
128312,26411.5369116
128313,26585.3261042
128314,23638.4854653
128315,20734.719117999997
128316,88459.520778
128317,41885.13423
128318,20799.2178505
128319,80331.521485
128320,114707.126517
128321,92432.702999
128322,332294.13994
128323,89933.32101
128324,199039.36993999998
128325,108121.09321300001
128326,483411.81725
128327,129088.77881100001
128328,77016.174039
128329,23015.4719926
128330,70161.35436900001
128331,393039.60942999995
128332,126841.179075
128333,40564.43937199999
128334,47918.010941
128335,38689.575895
128336,39702.478841
128337,537260.29254
128338,156576.20928500002
128339,257050.71564
128340,49991.736889
128341,152019.803712
128342,15618.4966824
128343,341589.530986
128344,147799.02767799998
128345,61678.004966
128346,23375.712805299998
128347,28665.792426499997
128348,178731.49792599998
128349,27906.51482
128350,97292.28393599999
128351,50493.048332000006
128352,89944.32493199999
128353,50570.74946200001
128354,32559.512809
128355,65384.251991000005
128356,117946.67217300001
128357,24888.013525
128358,35637.751006
128359,36987.89022369999
128360,75069.696969
128361,49090.274898
128362,216697.30625999998
128363,17264.027924500002
128364,12209.2144709
128365,31476.765376000003
128366,44020.829806
128367,32762.508149999998
128368,213193.281935
128369,32697.618834000004
128370,97689.606999
128371,30230.155160999995
128372,35869.89245100001
128373,41613.846491000004
128374,238084.57500999997
128375,17789.0534581
128376,15418.288171400001
128377,473195.45006
128378,117380.974553
128379,135663.586748
128380,19139.052957163
128381,57462.598243
128382,122506.37700200002
128383,49261.575037999995
128384,17620.763521499997
128385,86573.73180499999
128386,70037.08746299999
128387,41993.132836799996
128388,34700.097843999996
128389,111108.19486
128390,71364.691927
128391,243259.17385000005
128392,22545.1074324
128393,221321.25556000002
128394,56391.64018799999
128395,31739.057770000003
128396,37031.600294
128397,113338.25606100001
128398,166004.93327
128399,36082.34592459999
128400,35981.614436
128401,22222.5898849
128402,89425.461203
128403,19646.512178
128404,133492.91718699998
128405,59025.028598000004
128406,218659.58856999996
128407,15379.5524222
128408,30363.305127
128409,55255.64462399999
128410,81726.85675300001
128411,41259.014578999995
128412,103391.737443
128413,34055.080217999996
128414,167990.98853
128415,281271.41930999997
128416,98453.558502
128417,26407.8076061
128418,32576.402652999997
128419,40281.5496309
128420,15566.629435199997
128421,16831.3684005
128422,172035.97775100003
128423,39348.106529000004
128424,42533.454820000006
128425,93954.009943
128426,369397.13591
128427,47498.25730700001
128428,19292.8972425
128429,82187.41872700001
128430,349096.60932
128431,48255.775742000005
128432,146951.38963299998
128433,175962.032149
128434,39768.679958
128435,48611.369454
128436,177745.455926
128437,40625.741550000006
128438,36342.208327
128439,34137.208527
128440,31288.920028
128441,41477.495869
128442,35118.600959999996
128443,50104.290891
128444,118259.51305699997
128445,88267.140308
128446,52381.548438
128447,29686.442053999996
128448,47307.28075800001
128449,119082.39675999999
128450,74433.727117
128451,25732.763278799997
128452,48961.270505
128453,106206.464678
128454,21956.845149199995
128455,23504.691445118002
128456,222785.99021000002
128457,113039.03946399999
128458,85084.00471699999
128459,72294.234731
128460,13470.1673434
128461,20662.2879149
128462,330787.8064499999
128463,276669.86679
128464,41249.228656
128465,123720.00532899999
128466,27948.7056677
128467,101006.11286600001
128468,270720.37104
128469,154516.53664500001
128470,53658.67783
128471,16083.598050199998
128472,29637.831822999997
128473,20295.092391
128474,93051.860965
128475,177101.95918000003
128476,87787.639725
128477,35729.080682
128478,610630.26982
128479,38733.39769
128480,137440.22339300002
128481,47564.45062899999
128482,22724.761376799997
128483,192031.66001999995
128484,20957.5747538
128485,78306.367101
128486,131529.59124599997
128487,93574.205113
128488,76465.75794799998
128489,21789.561459800003
128490,45068.407906
128491,274032.60091999994
128492,126691.95372199998
128493,24613.376342999996
128494,36161.128258000004
128495,457607.39024
128496,33312.256157
128497,215782.64591999998
128498,73033.312517
128499,475082.7554300001
128500,102962.050824
128501,94926.34385399999
128502,263036.52004
128503,94247.216842
128504,36683.04952300001
128505,78005.92220500001
128506,156355.073631
128507,483105.65281
128508,60540.616255
128509,294860.57374
128510,104662.20570300001
128511,20011.0723761
128512,23413.243887000004
128513,199019.30855000002
128514,20963.4676237
128515,49949.903592
128516,55113.333591999995
128517,170636.26802999998
128518,63285.874093
128519,209464.22183999995
128520,185107.10841
128521,22928.345653599998
128522,56809.709103
128523,58665.89164000001
128524,111438.13807700001
128525,53081.624060999995
128526,47630.557175999995
128527,52891.23160300001
128528,192077.24453
128529,11424.888755099997
128530,18254.810013299997
128531,32567.230798000004
128532,158783.52634000004
128533,134955.63982799998
128534,99834.398101
128535,80365.031988
128536,26939.202777999995
128537,26906.441182000002
128538,82158.33256000001
128539,53799.758317
128540,131641.413992
128541,16060.4884911
128542,147272.63217000003
128543,280083.42585999996
128544,37431.8488624
128545,107857.76873099999
128546,106238.31147399999
128547,78552.965527
128548,35625.874234
128549,52836.498624
128550,29900.2978237
128551,37862.808569500005
128552,25324.282140000003
128553,87834.04892100001
128554,9703.8698322
128555,40071.38045
128556,72906.825709
128557,93102.657507
128558,101208.8042406
128559,35117.937837
128560,411805.12129
128561,25163.115879
128562,48261.83436700001
128563,26068.3393046
128564,25599.8233625
128565,16239.914054499997
128566,25976.717418500004
128567,74555.83575500001
128568,20458.9114292
128569,19635.4113629
128570,85618.701585
128571,164075.93693000003
128572,61533.23249100001
128573,41440.846645
128574,90355.244392
128575,213610.11011100002
128576,26861.5864978
128577,211645.35356000002
128578,50795.271777
128579,187967.31094599998
128580,115538.91103799999
128581,32977.671051
128582,47326.435682999996
128583,49372.942243
128584,71080.885754
128585,171645.718772
128586,14900.7098259
128587,123821.95757299996
128588,52983.74435000001
128589,104578.29877800001
128590,143178.982889
128591,35150.021533
128592,98080.59028899999
128593,97021.843227
128594,107570.90397900001
128595,26425.4038526
128596,13654.772466549999
128597,41153.052764600005
128598,22944.900760800003
128599,10006.8571282
128600,21692.835481700004
128601,24230.9086139
128602,76425.02268099999
128603,13561.607006299999
128604,40333.580138000005
128605,132932.836038
128606,89107.028708
128607,17867.425845800004
128608,39923.935293
128609,46340.441814
128610,27176.569981
128611,35244.912077
128612,272019.10120000003
128613,25926.0305057
128614,33608.5882929
128615,46040.260364
128616,22151.409780510003
128617,30508.0483668
128618,69436.464328
128619,416645.22711
128620,60275.44295
128621,14369.627564500002
128622,251400.03060000003
128623,172415.07771
128624,79744.48065900002
128625,44511.846527
128626,31432.111069999995
128627,218644.57753999997
128628,367520.8921899999
128629,18989.720425
128630,20658.8997514
128631,43444.355285
128632,107879.29531200002
128633,80184.09053999999
128634,67264.221463
128635,33098.917827
128636,20675.128365
128637,32551.249508999997
128638,30661.539460999997
128639,16874.054101299997
128640,39418.536886999995
128641,23738.5364124
128642,26260.917101699997
128643,84447.046516
128644,75864.08480500002
128645,167253.30994
128646,191734.84567999997
128647,20047.630553659998
128648,75540.495563
128649,72173.595193
128650,23362.9469663
128651,42265.532721999996
128652,315331.61094
128653,12617.945313037
128654,142227.591958
128655,42922.634382000004
128656,66447.87156799999
128657,54563.947357000005
128658,212634.60256000003
128659,93624.190004
128660,69802.811602
128661,38874.792377
128662,8842.8409476
128663,22334.285225400006
128664,481140.70497
128665,406548.2258800001
128666,178256.01935000002
128667,260946.28929999997
128668,98149.697052
128669,32956.40274
128670,22589.213492299998
128671,230382.67880000002
128672,104993.098768
128673,69518.480309
128674,18655.4074759
128675,27359.458346
128676,69486.90943199999
128677,33851.9112859
128678,230187.99878000002
128679,269397.49282
128680,97438.56474999999
128681,36841.67746499999
128682,97301.20107099999
128683,36208.545116
128684,20720.7574009
128685,178992.53641999996
128686,57558.369424
128687,287721.98785999994
128688,32243.0717038
128689,16609.6148399
128690,83735.63859100001
128691,31141.946946199994
128692,17263.323454999998
128693,25990.17882
128694,32705.156647999996
128695,152044.99237
128696,50517.689428
128697,158693.49844
128698,58227.067439000006
128699,83248.456675
128700,190534.19769999996
128701,17608.7968276
128702,456748.4755
128703,19099.0147054
128704,171049.522963
128705,44019.653785
128706,190787.93116999997
128707,100321.84853199997
128708,539685.6588600001
128709,13868.4936824
128710,45407.752510000006
128711,234396.24776000003
128712,16334.5468717
128713,77744.70952299998
128714,158649.891698
128715,47717.83689299999
128716,98633.46665499998
128717,26833.534862299995
128718,73694.914771
128719,34059.757139
128720,123625.71056300002
128721,65034.582139000006
128722,642503.5109900001
128723,31222.512094999995
128724,202326.65945000004
128725,385521.1596399999
128726,60121.788978
128727,84851.72805599999
128728,26020.558790000003
128729,86543.15557500001
128730,166620.58786
128731,61804.811052
128732,48639.832330000005
128733,163068.74258999998
128734,26081.504302999998
128735,53645.183305
128736,125058.958067
128737,148913.21167099997
128738,170144.83754
128739,151291.10464700003
128740,32422.561025000003
128741,227241.54375
128742,56090.361938
128743,21050.004930999996
128744,82148.463555
128745,50719.168989
128746,108552.78643099999
128747,222457.875771
128748,30115.967513000003
